date,date,marketcap,pricetobook,pricetoearnings,dividendyield,earningsyield,one_yr_monthly_beta
29/12/2015,29/12/2015,5.72E+11,4.4619,10.6515,0.024436,0.093883,1.2384
28/12/2015,28/12/2015,5.62E+11,4.3831,10.4635,0.024876,0.095571,1.2384
24/12/2015,24/12/2015,5.89E+11,4.9332,11.0275,0.024597,0.090683,1.2384
23/12/2015,23/12/2015,5.92E+11,4.9597,11.0867,0.024466,0.090198,1.2384
22/12/2015,22/12/2015,5.84E+11,4.8967,10.9458,0.02478,0.091359,1.2384
21/12/2015,21/12/2015,5.85E+11,4.9012,10.956,0.024757,0.091274,1.2384
18/12/2015,18/12/2015,5.78E+11,4.8419,10.8233,0.025061,0.092393,1.2384
17/12/2015,17/12/2015,5.94E+11,4.9766,11.1244,0.024382,0.089892,1.2384
16/12/2015,16/12/2015,6.07E+11,5.0843,11.3654,0.023866,0.087987,1.2384
15/12/2015,15/12/2015,6.02E+11,5.0455,11.2786,0.024049,0.088664,1.2384
14/12/2015,14/12/2015,6.13E+11,5.1364,11.4817,0.023624,0.087095,1.2384
11/12/2015,11/12/2015,6.17E+11,5.1684,11.5532,0.023478,0.086556,1.2063
10/12/2015,10/12/2015,6.33E+11,5.3049,11.8584,0.022873,0.084329,1.2063
09/12/2015,09/12/2015,6.30E+11,5.2798,11.8022,0.022982,0.08473,1.2063
08/12/2015,08/12/2015,6.44E+11,5.399,12.0687,0.022475,0.082859,1.2063
07/12/2015,07/12/2015,6.45E+11,5.4013,12.0738,0.022465,0.082824,1.2063
04/12/2015,04/12/2015,6.49E+11,5.4355,12.1503,0.022324,0.082302,1.2063
03/12/2015,03/12/2015,6.28E+11,5.2606,11.7594,0.023066,0.085039,1.2063
02/12/2015,02/12/2015,6.34E+11,5.3099,11.8696,0.022852,0.084249,1.2063
01/12/2015,01/12/2015,6.40E+11,5.3583,11.9778,0.022645,0.083488,1.2063
30/11/2015,30/11/2015,6.45E+11,5.4022,12.0758,0.022462,0.08281,1.2063
27/11/2015,27/11/2015,6.42E+11,5.3798,12.0258,0.022555,0.083155,1.2063
25/11/2015,25/11/2015,6.43E+11,5.3898,12.0483,0.022513,0.083,1.2063
24/11/2015,24/11/2015,6.48E+11,5.4287,12.135,0.022352,0.082406,1.2063
23/11/2015,23/11/2015,6.42E+11,5.3771,12.0197,0.022566,0.083197,1.2063
20/11/2015,20/11/2015,6.50E+11,5.4478,12.1779,0.022273,0.082116,1.2063
19/11/2015,19/11/2015,6.47E+11,5.4241,12.1248,0.022371,0.082476,1.2063
18/11/2015,18/11/2015,6.39E+11,5.356,11.9727,0.022655,0.083523,1.2063
17/11/2015,17/11/2015,6.20E+11,5.1917,11.6052,0.023372,0.086168,1.2063
16/11/2015,16/11/2015,6.22E+11,5.2138,11.6547,0.023273,0.085802,1.2063
13/11/2015,13/11/2015,6.12E+11,5.13,11.4674,0.023653,0.087204,1.2063
12/11/2015,12/11/2015,6.31E+11,5.2844,11.8125,0.022962,0.084656,1.2063
11/11/2015,11/11/2015,6.33E+11,5.3022,11.8523,0.022885,0.084372,1.2063
10/11/2015,10/11/2015,6.36E+11,5.3323,11.9196,0.022756,0.083895,1.2114
09/11/2015,09/11/2015,6.57E+11,5.5058,12.3075,0.022039,0.081251,1.2114
06/11/2015,06/11/2015,6.60E+11,5.5282,12.3575,0.021949,0.080922,1.2114
05/11/2015,05/11/2015,6.59E+11,5.5218,12.3433,0.021975,0.081016,1.2114
04/11/2015,04/11/2015,6.62E+11,5.5474,12.4004,0.021436,0.080642,1.2114
03/11/2015,03/11/2015,6.65E+11,5.5733,12.4584,0.021336,0.080267,1.2114
02/11/2015,02/11/2015,6.58E+11,5.5101,12.3171,0.021581,0.081188,1.2114
30/10/2015,30/10/2015,6.49E+11,5.4337,12.1463,0.021885,0.08233,1.2114
29/10/2015,29/10/2015,6.54E+11,5.4805,12.251,0.021698,0.081626,1.2114
28/10/2015,28/10/2015,6.47E+11,5.4233,12.1229,0.021927,0.082488,1.2114
27/10/2015,27/10/2015,6.22E+11,5.2086,11.6432,0.02283,0.085887,1.2114
26/10/2015,26/10/2015,6.26E+11,5.2418,11.7174,0.022686,0.085343,1.2114
23/10/2015,23/10/2015,6.46E+11,5.4146,12.1036,0.021962,0.08262,1.2114
22/10/2015,22/10/2015,6.27E+11,5.2518,11.7397,0.022642,0.085181,1.2114
21/10/2015,21/10/2015,6.17E+11,5.1727,11.5629,0.022989,0.086484,1.2114
20/10/2015,20/10/2015,6.17E+11,5.1732,11.5639,0.022987,0.086476,1.2114
19/10/2015,19/10/2015,6.06E+11,5.0804,11.3565,0.023406,0.088055,1.2114
16/10/2015,16/10/2015,6.03E+11,5.049,11.2864,0.023552,0.088602,1.2114
15/10/2015,15/10/2015,6.07E+11,5.0863,11.3698,0.023379,0.087953,1.2114
14/10/2015,14/10/2015,5.98E+11,5.0113,11.2021,0.023729,0.089269,1.2114
13/10/2015,13/10/2015,6.07E+11,5.0831,11.3626,0.023394,0.088008,1.2114
12/10/2015,12/10/2015,6.06E+11,5.0745,11.3433,0.023434,0.088157,1.2114
09/10/2015,09/10/2015,6.08E+11,5.0981,11.3962,0.023325,0.087749,1.2114
08/10/2015,08/10/2015,5.94E+11,4.979,11.1299,0.023883,0.089848,1.252
07/10/2015,07/10/2015,6.01E+11,5.0372,11.26,0.023607,0.08881,1.252
06/10/2015,06/10/2015,6.04E+11,5.0613,11.3139,0.023495,0.088387,1.252
05/10/2015,05/10/2015,6.01E+11,5.0372,11.26,0.023607,0.08881,1.252
02/10/2015,02/10/2015,5.99E+11,5.019,11.2193,0.023693,0.089132,1.252
01/10/2015,01/10/2015,5.95E+11,4.9826,11.138,0.023866,0.089783,1.252
30/09/2015,30/09/2015,5.97E+11,4.9995,11.1756,0.023785,0.08948,1.252
29/09/2015,29/09/2015,5.92E+11,4.959,11.0852,0.02398,0.090211,1.252
28/09/2015,28/09/2015,6.10E+11,5.1127,11.4287,0.023259,0.087499,1.252
25/09/2015,25/09/2015,6.20E+11,4.9365,12.2277,0.022798,0.081781,1.252
24/09/2015,24/09/2015,6.22E+11,4.9489,12.2586,0.022741,0.081575,1.252
23/09/2015,23/09/2015,6.18E+11,4.9197,12.1862,0.022876,0.08206,1.252
22/09/2015,22/09/2015,6.13E+11,4.8801,12.0881,0.023062,0.082726,1.252
21/09/2015,21/09/2015,6.23E+11,4.958,12.281,0.022699,0.081426,1.252
18/09/2015,18/09/2015,6.14E+11,4.8822,12.0934,0.023052,0.08269,1.252
17/09/2015,17/09/2015,6.16E+11,4.9025,12.1435,0.022957,0.082348,1.252
16/09/2015,16/09/2015,6.30E+11,5.0096,12.4089,0.022465,0.080587,1.252
15/09/2015,15/09/2015,6.29E+11,5.004,12.3951,0.022491,0.080677,1.252
14/09/2015,14/09/2015,6.24E+11,4.9623,12.2917,0.02268,0.081356,1.252
11/09/2015,11/09/2015,6.18E+11,4.9149,12.1744,0.022898,0.082139,1.252
10/09/2015,10/09/2015,6.09E+11,4.8444,11.9996,0.023232,0.083336,1.4303
09/09/2015,09/09/2015,5.96E+11,4.7402,11.7416,0.023742,0.085167,1.4303
08/09/2015,08/09/2015,6.07E+11,4.8332,11.9719,0.023286,0.083529,1.4303
04/09/2015,04/09/2015,5.91E+11,4.7023,11.6478,0.023933,0.085853,1.4303
03/09/2015,03/09/2015,5.97E+11,4.7497,11.7651,0.023695,0.084997,1.4303
02/09/2015,02/09/2015,6.08E+11,4.8345,11.9751,0.023279,0.083507,1.4303
01/09/2015,01/09/2015,5.83E+11,4.6356,11.4826,0.024278,0.087088,1.4303
31/08/2015,31/08/2015,6.10E+11,4.8525,12.0199,0.023193,0.083196,1.4303
28/08/2015,28/08/2015,6.13E+11,4.8753,12.0764,0.023084,0.082806,1.4303
27/08/2015,27/08/2015,6.11E+11,4.8594,12.0369,0.02316,0.083078,1.4303
26/08/2015,26/08/2015,5.93E+11,4.7204,11.6926,0.023842,0.085524,1.4303
25/08/2015,25/08/2015,5.61E+11,4.4644,11.0584,0.025209,0.090429,1.4303
24/08/2015,24/08/2015,5.58E+11,4.4377,10.9923,0.025361,0.090973,1.4303
21/08/2015,21/08/2015,5.72E+11,4.5513,11.2737,0.024728,0.088702,1.4303
20/08/2015,20/08/2015,6.09E+11,4.8478,12.0081,0.023215,0.083277,1.4303
19/08/2015,19/08/2015,6.22E+11,4.9494,12.2597,0.022739,0.081568,1.4303
18/08/2015,18/08/2015,6.30E+11,5.0135,12.4185,0.022448,0.080525,1.4303
17/08/2015,17/08/2015,6.34E+11,5.0419,12.4889,0.022322,0.080071,1.4303
14/08/2015,14/08/2015,6.27E+11,4.9902,12.361,0.022553,0.0809,1.4303
13/08/2015,13/08/2015,6.23E+11,4.9554,12.2746,0.022711,0.081469,1.4303
12/08/2015,12/08/2015,6.23E+11,4.9593,12.2842,0.022694,0.081405,1.4303
11/08/2015,11/08/2015,6.14E+11,4.8839,12.0977,0.023043,0.08266,1.4303
10/08/2015,10/08/2015,6.47E+11,5.1521,12.7618,0.021844,0.078359,1.4303
07/08/2015,07/08/2015,6.25E+11,4.9713,12.3141,0.022639,0.081208,1.4747
06/08/2015,06/08/2015,6.23E+11,4.9545,12.2725,0.022715,0.081483,1.4747
05/08/2015,05/08/2015,6.21E+11,4.9438,12.2459,0.0223,0.08166,1.4747
04/08/2015,04/08/2015,6.17E+11,4.9112,12.1652,0.022448,0.082202,1.4747
03/08/2015,03/08/2015,6.38E+11,5.074,12.5684,0.021728,0.079564,1.4747
31/07/2015,31/07/2015,6.53E+11,5.1965,12.8719,0.021215,0.077688,1.4747
30/07/2015,30/07/2015,6.59E+11,5.2424,12.9855,0.02103,0.077009,1.4747
29/07/2015,29/07/2015,6.62E+11,5.2689,13.0513,0.020924,0.076621,1.4747
28/07/2015,28/07/2015,6.64E+11,5.2856,13.0927,0.020858,0.076379,1.4747
27/07/2015,27/07/2015,6.61E+11,5.2595,13.0279,0.020961,0.076758,1.4747
24/07/2015,24/07/2015,6.70E+11,5.3336,13.2115,0.02067,0.075692,1.4747
23/07/2015,23/07/2015,6.74E+11,5.3619,13.2815,0.020561,0.075292,1.4747
22/07/2015,22/07/2015,6.74E+11,5.3645,13.2879,0.020551,0.075256,1.4747
21/07/2015,21/07/2015,7.04E+11,5.6014,13.8747,0.019682,0.072073,1.4747
20/07/2015,20/07/2015,7.11E+11,5.6579,14.0148,0.019485,0.071353,1.4747
17/07/2015,17/07/2015,6.98E+11,5.553,13.7548,0.019854,0.072702,1.4747
16/07/2015,16/07/2015,6.92E+11,5.5054,13.637,0.020025,0.07333,1.4747
15/07/2015,15/07/2015,6.83E+11,5.433,13.4577,0.020292,0.074307,1.4747
14/07/2015,14/07/2015,6.76E+11,5.3812,13.3293,0.020487,0.075023,1.4747
13/07/2015,13/07/2015,6.77E+11,5.3833,13.3346,0.020479,0.074993,1.4747
10/07/2015,10/07/2015,6.64E+11,5.2813,13.082,0.020875,0.076441,1.4747
09/07/2015,09/07/2015,6.46E+11,5.1438,12.7414,0.021433,0.078484,1.4747
08/07/2015,08/07/2015,6.60E+11,5.2509,13.0067,0.020996,0.076883,1.4245
07/07/2015,07/07/2015,6.77E+11,5.3846,13.3378,0.020474,0.074975,1.4245
06/07/2015,06/07/2015,6.78E+11,5.3979,13.3707,0.020424,0.07479,1.4245
02/07/2015,02/07/2015,6.81E+11,5.4167,13.4174,0.020353,0.07453,1.4245
01/07/2015,01/07/2015,6.82E+11,5.4236,13.4344,0.020327,0.074436,1.4245
30/06/2015,30/06/2015,6.75E+11,5.3732,13.3097,0.020518,0.075133,1.4245
29/06/2015,29/06/2015,6.70E+11,5.3349,13.2147,0.020665,0.075673,1.4245
26/06/2015,26/06/2015,6.90E+11,5.3465,14.427,0.020303,0.069314,1.4245
25/06/2015,25/06/2015,6.94E+11,5.3781,14.5124,0.020184,0.068907,1.4245
24/06/2015,24/06/2015,6.97E+11,5.4038,14.5818,0.020088,0.068579,1.4245
23/06/2015,23/06/2015,6.91E+11,5.3583,14.4589,0.020258,0.069162,1.4245
22/06/2015,22/06/2015,6.94E+11,5.3827,14.5249,0.020166,0.068847,1.4245
19/06/2015,19/06/2015,6.89E+11,5.3401,14.4099,0.020327,0.069397,1.4245
18/06/2015,18/06/2015,6.96E+11,5.3941,14.5556,0.020124,0.068702,1.4245
17/06/2015,17/06/2015,6.93E+11,5.3697,14.4896,0.020215,0.069015,1.4245
16/06/2015,16/06/2015,6.94E+11,5.3823,14.5238,0.020168,0.068853,1.4245
15/06/2015,15/06/2015,6.91E+11,5.3536,14.4464,0.020276,0.069222,1.4245
12/06/2015,12/06/2015,6.92E+11,5.3642,14.4748,0.020236,0.069085,1.4245
11/06/2015,11/06/2015,7.00E+11,5.4241,14.6365,0.020013,0.068323,1.4245
10/06/2015,10/06/2015,7.01E+11,5.4363,14.6695,0.019968,0.068169,1.4245
09/06/2015,09/06/2015,6.93E+11,5.3747,14.5033,0.020196,0.06895,1.4245
08/06/2015,08/06/2015,6.95E+11,5.3908,14.5465,0.020136,0.068745,1.5436
05/06/2015,05/06/2015,7.00E+11,5.4266,14.6433,0.020003,0.068291,1.5436
04/06/2015,04/06/2015,7.04E+11,5.4566,14.7241,0.019894,0.067916,1.5436
03/06/2015,03/06/2015,7.08E+11,5.4886,14.8106,0.019777,0.067519,1.5436
02/06/2015,02/06/2015,7.07E+11,5.4819,14.7924,0.019802,0.067602,1.5436
01/06/2015,01/06/2015,7.10E+11,5.5061,14.8578,0.019714,0.067305,1.5436
29/05/2015,29/05/2015,7.09E+11,5.4954,14.8288,0.019753,0.067436,1.5436
28/05/2015,28/05/2015,7.17E+11,5.5586,14.9995,0.019528,0.066669,1.5436
27/05/2015,27/05/2015,7.19E+11,5.5698,15.0297,0.019489,0.066535,1.5436
26/05/2015,26/05/2015,7.05E+11,5.4675,14.7537,0.019854,0.06778,1.5436
22/05/2015,22/05/2015,7.21E+11,5.5907,15.0861,0.019416,0.066286,1.5436
21/05/2015,21/05/2015,7.15E+11,5.5422,14.9552,0.019586,0.066867,1.5436
20/05/2015,20/05/2015,7.08E+11,5.4861,14.8038,0.019786,0.06755,1.5436
19/05/2015,19/05/2015,7.08E+11,5.4865,14.8049,0.019785,0.067545,1.5436
18/05/2015,18/05/2015,7.08E+11,5.4916,14.8186,0.019767,0.067483,1.5436
15/05/2015,15/05/2015,7.01E+11,5.4317,14.6569,0.019985,0.068227,1.5436
14/05/2015,14/05/2015,7.02E+11,5.4393,14.6774,0.019957,0.068132,1.5436
13/05/2015,13/05/2015,6.86E+11,5.3153,14.3428,0.020422,0.069721,1.5436
12/05/2015,12/05/2015,6.85E+11,5.3091,14.3263,0.020446,0.069802,1.5436
11/05/2015,11/05/2015,6.87E+11,5.3283,14.3781,0.020372,0.06955,1.5436
08/05/2015,08/05/2015,6.94E+11,5.3832,14.526,0.020165,0.068842,1.5436
07/05/2015,07/05/2015,6.82E+11,5.2836,14.2574,0.020545,0.070139,1.5436
06/05/2015,06/05/2015,6.77E+11,5.2511,14.1698,0.019946,0.070573,1.5436
05/05/2015,05/05/2015,6.82E+11,5.2843,14.2593,0.01982,0.07013,1.4723
04/05/2015,04/05/2015,6.97E+11,5.4061,14.588,0.019374,0.068549,1.4723
01/05/2015,01/05/2015,6.99E+11,5.4166,14.6164,0.019336,0.068416,1.4723
30/04/2015,30/04/2015,6.78E+11,5.257,14.1856,0.019923,0.070494,1.4723
29/04/2015,29/04/2015,6.97E+11,5.4036,14.5812,0.019383,0.068581,1.4723
28/04/2015,28/04/2015,7.08E+11,5.4843,14.7989,0.019098,0.067573,1.4723
27/04/2015,27/04/2015,7.19E+11,5.5721,15.0358,0.018797,0.066508,1.4723
24/04/2015,24/04/2015,7.06E+11,5.4725,14.7671,0.019139,0.067718,1.4723
23/04/2015,23/04/2015,7.03E+11,5.4469,14.698,0.019229,0.068037,1.4723
22/04/2015,22/04/2015,6.97E+11,5.4028,14.579,0.019386,0.068592,1.4723
21/04/2015,21/04/2015,6.88E+11,5.331,14.3851,0.019647,0.069516,1.4723
20/04/2015,20/04/2015,6.91E+11,5.3599,14.4634,0.019541,0.06914,1.4723
17/04/2015,17/04/2015,6.76E+11,5.2402,14.1403,0.019987,0.07072,1.4723
16/04/2015,16/04/2015,6.84E+11,5.2999,14.3013,0.019762,0.069924,1.4723
15/04/2015,15/04/2015,6.87E+11,5.3255,14.3704,0.019667,0.069587,1.4723
14/04/2015,14/04/2015,6.84E+11,5.3053,14.316,0.019742,0.069852,1.4723
13/04/2015,13/04/2015,6.87E+11,5.3284,14.3783,0.019656,0.069549,1.4723
10/04/2015,10/04/2015,6.89E+11,5.3389,14.4067,0.019618,0.069412,1.4723
09/04/2015,09/04/2015,6.86E+11,5.3163,14.3455,0.019701,0.069708,1.4723
08/04/2015,08/04/2015,6.81E+11,5.2759,14.2367,0.019852,0.070241,1.4723
07/04/2015,07/04/2015,6.83E+11,5.2931,14.2831,0.019787,0.070013,1.4723
06/04/2015,06/04/2015,6.90E+11,5.3494,14.435,0.019579,0.069276,1.447
02/04/2015,02/04/2015,6.79E+11,5.2642,14.2049,0.019896,0.070398,1.447
01/04/2015,01/04/2015,6.73E+11,5.2192,14.0836,0.020068,0.071004,1.447
31/03/2015,31/03/2015,6.74E+11,5.2268,14.104,0.020039,0.070902,1.447
30/03/2015,30/03/2015,6.85E+11,5.3083,14.3239,0.019731,0.069813,1.447
27/03/2015,27/03/2015,6.73E+11,5.4591,15.1425,0.020231,0.066039,1.447
26/03/2015,26/03/2015,6.79E+11,5.503,15.2641,0.020069,0.065513,1.447
25/03/2015,25/03/2015,6.74E+11,5.4649,15.1585,0.020209,0.06597,1.447
24/03/2015,24/03/2015,6.92E+11,5.6115,15.5651,0.019681,0.064246,1.447
23/03/2015,23/03/2015,6.95E+11,5.6345,15.629,0.019601,0.063984,1.447
20/03/2015,20/03/2015,6.88E+11,5.5765,15.4681,0.019805,0.064649,1.447
19/03/2015,19/03/2015,6.96E+11,5.6472,15.664,0.019557,0.063841,1.447
18/03/2015,18/03/2015,7.02E+11,5.6904,15.7838,0.019408,0.063356,1.447
17/03/2015,17/03/2015,6.94E+11,5.627,15.6081,0.019627,0.064069,1.447
16/03/2015,16/03/2015,6.83E+11,5.5344,15.3513,0.019955,0.065141,1.447
13/03/2015,13/03/2015,6.75E+11,5.4742,15.1843,0.020175,0.065858,1.447
12/03/2015,12/03/2015,6.80E+11,5.5123,15.2899,0.020035,0.065403,1.447
11/03/2015,11/03/2015,6.68E+11,5.4144,15.0184,0.020398,0.066585,1.447
10/03/2015,10/03/2015,6.80E+11,5.515,15.2973,0.020026,0.065371,1.447
09/03/2015,09/03/2015,6.95E+11,5.6314,15.6204,0.019612,0.064019,1.447
06/03/2015,06/03/2015,6.92E+11,5.6075,15.5541,0.019695,0.064292,1.447
05/03/2015,05/03/2015,6.91E+11,5.5991,15.5307,0.019725,0.064389,1.447
04/03/2015,04/03/2015,7.02E+11,5.6935,15.7924,0.019398,0.063322,1.4516
03/03/2015,03/03/2015,7.07E+11,5.7298,15.8932,0.019275,0.06292,1.4516
02/03/2015,02/03/2015,7.05E+11,5.7178,15.86,0.019315,0.063052,1.4516
27/02/2015,27/02/2015,7.02E+11,5.6899,15.7826,0.01941,0.063361,1.4516
26/02/2015,26/02/2015,7.12E+11,5.7765,16.0228,0.019119,0.062411,1.4516
25/02/2015,25/02/2015,7.04E+11,5.7045,15.8231,0.01936,0.063199,1.4516
24/02/2015,24/02/2015,7.22E+11,5.8542,16.2384,0.018865,0.061582,1.4516
23/02/2015,23/02/2015,7.27E+11,5.891,16.3404,0.018747,0.061198,1.4516
20/02/2015,20/02/2015,7.07E+11,5.7358,15.9097,0.019255,0.062855,1.4516
19/02/2015,19/02/2015,7.02E+11,5.6895,15.7814,0.019412,0.063366,1.4516
18/02/2015,18/02/2015,7.03E+11,5.7012,15.8139,0.019372,0.063235,1.4516
17/02/2015,17/02/2015,6.98E+11,5.662,15.7052,0.019506,0.063673,1.4516
13/02/2015,13/02/2015,6.94E+11,5.6288,15.613,0.019621,0.064049,1.4516
12/02/2015,12/02/2015,6.91E+11,5.6013,15.5369,0.019717,0.064363,1.4516
11/02/2015,11/02/2015,6.82E+11,5.5313,15.3427,0.019966,0.065177,1.4516
10/02/2015,10/02/2015,6.67E+11,5.4047,14.9914,0.020434,0.066705,1.4516
09/02/2015,09/02/2015,6.54E+11,5.3028,14.7088,0.020827,0.067987,1.4516
06/02/2015,06/02/2015,6.50E+11,5.2678,14.6117,0.020965,0.068438,1.4516
05/02/2015,05/02/2015,6.55E+11,5.3125,14.7358,0.020789,0.067862,1.4516
04/02/2015,04/02/2015,6.51E+11,5.2749,14.6314,0.016688,0.068346,1.4516
03/02/2015,03/02/2015,6.46E+11,5.2347,14.52,0.016816,0.06887,1.4516
02/02/2015,02/02/2015,6.45E+11,5.2339,14.5176,0.016819,0.068882,1.4516
30/01/2015,30/01/2015,6.37E+11,5.169,14.3377,0.01703,0.069746,1.1443
29/01/2015,29/01/2015,6.47E+11,5.2458,14.5506,0.01678,0.068726,1.1443
28/01/2015,28/01/2015,6.27E+11,5.0874,14.1113,0.017303,0.070865,1.1443
27/01/2015,27/01/2015,5.94E+11,4.8152,13.3562,0.018281,0.074871,1.1443
26/01/2015,26/01/2015,6.15E+11,4.9899,13.8408,0.017641,0.07225,1.1443
23/01/2015,23/01/2015,6.15E+11,4.9846,13.8261,0.01766,0.072327,1.1443
22/01/2015,22/01/2015,6.12E+11,4.959,13.7552,0.017751,0.0727,1.1443
21/01/2015,21/01/2015,5.96E+11,4.8332,13.4064,0.018213,0.074591,1.1443
20/01/2015,20/01/2015,5.92E+11,4.7966,13.3048,0.018352,0.075161,1.1443
16/01/2015,16/01/2015,5.77E+11,4.6762,12.9707,0.018824,0.077097,1.1443
15/01/2015,15/01/2015,5.81E+11,4.7128,13.0723,0.018678,0.076498,1.1443
14/01/2015,14/01/2015,5.97E+11,4.8443,13.437,0.018171,0.074421,1.1443
13/01/2015,13/01/2015,6.00E+11,4.8628,13.4884,0.018102,0.074138,1.1443
12/01/2015,12/01/2015,5.94E+11,4.82,13.3697,0.018263,0.074796,1.1443
09/01/2015,09/01/2015,6.09E+11,4.9418,13.7074,0.017813,0.072953,1.1443
08/01/2015,08/01/2015,6.09E+11,4.9365,13.6928,0.017832,0.073031,1.1443
07/01/2015,07/01/2015,5.86E+11,4.7538,13.1861,0.018517,0.075837,1.1443
06/01/2015,06/01/2015,5.78E+11,4.6881,13.0038,0.018776,0.076901,1.1443
05/01/2015,05/01/2015,5.78E+11,4.6877,13.0025,0.018778,0.076908,1.1443
02/01/2015,02/01/2015,5.95E+11,4.8235,13.3795,0.018249,0.074741,1.1443
31/12/2014,31/12/2014,6.01E+11,,,,,1.1443
30/12/2014,30/12/2014,6.12E+11,,,,,1.7267
29/12/2014,29/12/2014,6.20E+11,,,,,1.7267
26/12/2014,26/12/2014,6.46E+11,,,,,1.7267
24/12/2014,24/12/2014,6.34E+11,,,,,1.7267
23/12/2014,23/12/2014,6.37E+11,,,,,1.7267
22/12/2014,22/12/2014,6.40E+11,,,,,1.7267
19/12/2014,19/12/2014,6.33E+11,,,,,1.7267
18/12/2014,18/12/2014,6.38E+11,,,,,1.7267
17/12/2014,17/12/2014,6.20E+11,,,,,1.7267
16/12/2014,16/12/2014,6.05E+11,,,,,1.7267
15/12/2014,15/12/2014,6.13E+11,,,,,1.7267
12/12/2014,12/12/2014,6.22E+11,,,,,1.7267
11/12/2014,11/12/2014,6.32E+11,,,,,1.7267
10/12/2014,10/12/2014,6.34E+11,,,,,1.7267
09/12/2014,09/12/2014,6.46E+11,,,,,1.7267
08/12/2014,08/12/2014,6.37E+11,,,,,1.7267
05/12/2014,05/12/2014,6.51E+11,,,,,1.7267
04/12/2014,04/12/2014,6.54E+11,,,,,1.7267
03/12/2014,03/12/2014,6.57E+11,,,,,1.7267
02/12/2014,02/12/2014,6.49E+11,,,,,1.7267
01/12/2014,01/12/2014,6.52E+11,,,,,
28/11/2014,28/11/2014,6.74E+11,,,,,
26/11/2014,26/11/2014,6.74E+11,,,,,
25/11/2014,25/11/2014,6.66E+11,,,,,
24/11/2014,24/11/2014,6.72E+11,,,,,
21/11/2014,21/11/2014,6.60E+11,,,,,
20/11/2014,20/11/2014,6.59E+11,,,,,
19/11/2014,19/11/2014,6.49E+11,,,,,
18/11/2014,18/11/2014,6.54E+11,,,,,
17/11/2014,17/11/2014,6.46E+11,,,,,
14/11/2014,14/11/2014,6.47E+11,,,,,
13/11/2014,13/11/2014,6.39E+11,,,,,
12/11/2014,12/11/2014,6.30E+11,,,,,
11/11/2014,11/11/2014,6.21E+11,,,,,
10/11/2014,10/11/2014,6.16E+11,,,,,
07/11/2014,07/11/2014,6.17E+11,,,,,
06/11/2014,06/11/2014,6.16E+11,,,,,
05/11/2014,05/11/2014,6.14E+11,,,,,
04/11/2014,04/11/2014,6.12E+11,,,,,
03/11/2014,03/11/2014,6.17E+11,,,,,
31/10/2014,31/10/2014,6.09E+11,,,,,
30/10/2014,30/10/2014,6.03E+11,,,,,
29/10/2014,29/10/2014,6.05E+11,,,,,
