date,marketcap,pricetobook,pricetoearnings,dividendyield,earningsyield,nopat,freecashflow,roe,ebitdagrowth,ebitdamargin,cashdividendspershare,bookvaluepershare,debttoequity,epsgrowth,investedcapitalgrowth,fcffgrowth,finleverage,netincomegrowth,roa,revenuegrowth,basiceps,ebitda,totalassets,totalliabilities,debt,netincome,netcashfromoperatingactivities,netcashfrominvestingactivities,netcashfromfinancingactivities,longterminvestments,one_yr_monthly_beta
04/04/2017,3.19E+11,1.2352,12.9844,0.022093,0.077016,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.0015
05/04/2017,3.20E+11,1.2392,13.0261,0.022022,0.076769,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.0015
06/04/2017,3.17E+11,1.2269,12.8968,0.022243,0.077539,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.0015
07/04/2017,3.11E+11,1.2024,12.6395,0.022464,0.079117,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.0015
10/04/2017,3.13E+11,1.222,13.1574,0.022526,0.076003,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.0015
11/04/2017,3.08E+11,1.2042,12.9655,0.02286,0.077128,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.0015
12/04/2017,3.02E+11,1.1804,12.71,0.023319,0.078678,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.0015
13/04/2017,2.99E+11,1.1696,12.593,0.023536,0.079409,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.0015
14/04/2017,2.98E+11,1.1645,12.5382,0.023639,0.079756,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.0015
17/04/2017,2.98E+11,1.1666,12.5613,0.023595,0.07961,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.0015
18/04/2017,2.99E+11,1.168,12.5757,0.023568,0.079518,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.0015
19/04/2017,3.00E+11,1.1733,12.6335,0.02346,0.079155,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.0015
20/04/2017,3.02E+11,1.1807,12.7129,0.023314,0.078661,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.0015
21/04/2017,2.96E+11,1.1554,12.44,0.023825,0.080386,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.0015
24/04/2017,2.97E+11,1.1606,12.4963,0.023718,0.080024,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.0015
25/04/2017,2.99E+11,1.1676,12.5714,0.023576,0.079546,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.0015
26/04/2017,2.99E+11,1.17,12.5974,0.023527,0.079382,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.0015
27/04/2017,2.98E+11,1.1661,12.5555,0.023606,0.079646,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.0015
28/04/2017,2.98E+11,1.1658,12.5526,0.023611,0.079665,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.0015
01/05/2017,2.91E+11,1.1389,12.2625,0.02417,0.08155,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.5871
02/05/2017,2.88E+11,1.1249,12.1124,0.02447,0.08256,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.5871
03/05/2017,2.85E+11,1.1122,11.9752,0.02475,0.083506,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.5871
04/05/2017,2.84E+11,1.1099,11.9507,0.024801,0.083677,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.5871
05/05/2017,2.83E+11,1.1079,11.929,0.024846,0.083829,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.5871
08/05/2017,2.85E+11,1.1135,11.9897,0.02472,0.083405,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.5871
09/05/2017,2.82E+11,1.1013,11.8583,0.024994,0.084329,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.5871
10/05/2017,2.88E+11,1.1248,12.1109,0.024472,0.08257,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.5871
11/05/2017,2.93E+11,1.1444,12.3217,0.024054,0.081158,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.5871
12/05/2017,2.93E+11,1.1442,12.3202,0.024057,0.081167,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.5871
15/05/2017,2.94E+11,1.1491,12.3722,0.023956,0.080826,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.5871
16/05/2017,2.94E+11,1.1497,12.3794,0.023942,0.080779,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.5871
17/05/2017,2.91E+11,1.1355,12.2264,0.024241,0.08179,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.5871
18/05/2017,2.91E+11,1.1366,12.2379,0.024218,0.081713,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.5871
19/05/2017,2.88E+11,1.1256,12.1196,0.024455,0.082511,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.5871
22/05/2017,2.89E+11,1.1297,12.1643,0.024365,0.082208,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.5871
23/05/2017,3.01E+11,1.1745,12.6465,0.023436,0.079074,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.5871
24/05/2017,3.00E+11,1.1709,12.6075,0.023509,0.079318,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.5871
25/05/2017,2.98E+11,1.1653,12.5469,0.023622,0.079701,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.5871
26/05/2017,2.99E+11,1.1685,12.5815,0.023557,0.079482,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.5871
29/05/2017,3.00E+11,1.1721,12.6205,0.023484,0.079236,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.5871
30/05/2017,2.98E+11,1.163,12.5223,0.023668,0.079857,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.5871
31/05/2017,2.99E+11,1.1677,12.5728,0.023573,0.079537,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.7651
01/06/2017,2.98E+11,1.1663,12.5584,0.0236,0.079628,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.7651
02/06/2017,2.99E+11,1.1677,12.5728,0.023573,0.079537,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.7651
05/06/2017,2.98E+11,1.1663,12.5584,0.0236,0.079628,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.7651
06/06/2017,2.97E+11,1.1596,12.4862,0.023737,0.080088,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.7651
07/06/2017,2.99E+11,1.1672,12.5671,0.023584,0.079573,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.7651
08/06/2017,2.98E+11,1.1663,12.5584,0.0236,0.079628,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.7651
09/06/2017,3.01E+11,1.1745,12.6465,0.023436,0.079074,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.7651
12/06/2017,3.03E+11,1.1855,12.7648,0.023219,0.07834,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.7651
13/06/2017,3.03E+11,1.1832,12.7403,0.023264,0.078491,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.7651
14/06/2017,3.00E+11,1.1731,12.6306,0.023466,0.079173,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.7651
15/06/2017,2.90E+11,1.1331,12.2004,0.024293,0.081964,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.7651
16/06/2017,2.93E+11,1.1469,12.3491,0.024,0.080978,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.7651
19/06/2017,2.90E+11,1.1323,12.1918,0.02431,0.082023,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.7651
20/06/2017,2.92E+11,1.1417,12.2928,0.02411,0.081348,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.7651
21/06/2017,2.95E+11,1.1511,12.3938,0.023914,0.080685,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.7651
22/06/2017,2.90E+11,1.1315,12.1831,0.024328,0.082081,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.7651
23/06/2017,2.93E+11,1.1449,12.3274,0.024043,0.08112,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.7651
26/06/2017,2.94E+11,1.1493,12.3751,0.02395,0.080808,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.7651
27/06/2017,2.95E+11,1.1513,12.3967,0.023908,0.080666,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.7651
28/06/2017,2.96E+11,1.1554,12.44,0.023825,0.080386,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.7651
29/06/2017,2.97E+11,1.1594,12.4833,0.023742,0.080107,25661000000,19160000000,0.10142,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.55E+12,2.29E+12,3.29E+11,25661000000,25661000000,-7509000000,88292000000,88292000000,1.7651
30/06/2017,2.96E+11,1.1555,12.4415,0.023822,0.080376,26490000000,7165000000,0.1037,0.14832,0.416874,1.96,71.8208,1.339,0.143824,0.033019,-0.81572,1.3289,0.105685,0.010534,0.067922,6.81,41529000000,2.56E+12,2.30E+12,3.46E+11,26490000000,26490000000,-12599000000,72023000000,72023000000,1.5527
03/07/2017,2.99E+11,1.1705,12.6031,0.023517,0.079345,26490000000,7165000000,0.1037,0.14832,0.416874,1.96,71.8208,1.339,0.143824,0.033019,-0.81572,1.3289,0.105685,0.010534,0.067922,6.81,41529000000,2.56E+12,2.30E+12,3.46E+11,26490000000,26490000000,-12599000000,72023000000,72023000000,1.5527
04/07/2017,2.98E+11,1.1666,12.5613,0.022865,0.07961,26490000000,7165000000,0.1037,0.14832,0.416874,1.96,71.8208,1.339,0.143824,0.033019,-0.81572,1.3289,0.105685,0.010534,0.067922,6.81,41529000000,2.56E+12,2.30E+12,3.46E+11,26490000000,26490000000,-12599000000,72023000000,72023000000,1.5527
05/07/2017,3.00E+11,1.1709,12.6072,0.022782,0.07932,26490000000,7165000000,0.1037,0.14832,0.416874,1.96,71.8208,1.339,0.143824,0.033019,-0.81572,1.3289,0.105685,0.010534,0.067922,6.81,41529000000,2.56E+12,2.30E+12,3.46E+11,26490000000,26490000000,-12599000000,72023000000,72023000000,1.5527
06/07/2017,3.09E+11,1.2142,13.5162,0.022477,0.073985,26490000000,7165000000,0.1037,0.14832,0.416874,1.96,71.8208,1.339,0.143824,0.033019,-0.81572,1.3289,0.105685,0.010534,0.067922,6.81,41529000000,2.56E+12,2.30E+12,3.46E+11,26490000000,26490000000,-12599000000,72023000000,72023000000,1.5527
07/07/2017,3.06E+11,1.2038,13.4008,0.022671,0.074622,26490000000,7165000000,0.1037,0.14832,0.416874,1.96,71.8208,1.339,0.143824,0.033019,-0.81572,1.3289,0.105685,0.010534,0.067922,6.81,41529000000,2.56E+12,2.30E+12,3.46E+11,26490000000,26490000000,-12599000000,72023000000,72023000000,1.5527
10/07/2017,3.07E+11,1.2083,13.4509,0.022587,0.074344,26490000000,7165000000,0.1037,0.14832,0.416874,1.96,71.8208,1.339,0.143824,0.033019,-0.81572,1.3289,0.105685,0.010534,0.067922,6.81,41529000000,2.56E+12,2.30E+12,3.46E+11,26490000000,26490000000,-12599000000,72023000000,72023000000,1.5527
11/07/2017,3.02E+11,1.1898,13.2444,0.022939,0.075503,26490000000,7165000000,0.1037,0.14832,0.416874,1.96,71.8208,1.339,0.143824,0.033019,-0.81572,1.3289,0.105685,0.010534,0.067922,6.81,41529000000,2.56E+12,2.30E+12,3.46E+11,26490000000,26490000000,-12599000000,72023000000,72023000000,1.5527
12/07/2017,3.03E+11,1.1904,13.252,0.022926,0.07546,26490000000,7165000000,0.1037,0.14832,0.416874,1.96,71.8208,1.339,0.143824,0.033019,-0.81572,1.3289,0.105685,0.010534,0.067922,6.81,41529000000,2.56E+12,2.30E+12,3.46E+11,26490000000,26490000000,-12599000000,72023000000,72023000000,1.5527
13/07/2017,3.03E+11,1.1918,13.2672,0.022899,0.075374,26490000000,7165000000,0.1037,0.14832,0.416874,1.96,71.8208,1.339,0.143824,0.033019,-0.81572,1.3289,0.105685,0.010534,0.067922,6.81,41529000000,2.56E+12,2.30E+12,3.46E+11,26490000000,26490000000,-12599000000,72023000000,72023000000,1.5527
14/07/2017,3.03E+11,1.1937,13.2885,0.022863,0.075253,26490000000,7165000000,0.1037,0.14832,0.416874,1.96,71.8208,1.339,0.143824,0.033019,-0.81572,1.3289,0.105685,0.010534,0.067922,6.81,41529000000,2.56E+12,2.30E+12,3.46E+11,26490000000,26490000000,-12599000000,72023000000,72023000000,1.5527
17/07/2017,3.03E+11,1.1918,13.2672,0.022899,0.075374,26490000000,7165000000,0.1037,0.14832,0.416874,1.96,71.8208,1.339,0.143824,0.033019,-0.81572,1.3289,0.105685,0.010534,0.067922,6.81,41529000000,2.56E+12,2.30E+12,3.46E+11,26490000000,26490000000,-12599000000,72023000000,72023000000,1.5527
18/07/2017,3.12E+11,1.2278,13.668,0.022228,0.073164,26490000000,7165000000,0.1037,0.14832,0.416874,1.96,71.8208,1.339,0.143824,0.033019,-0.81572,1.3289,0.105685,0.010534,0.067922,6.81,41529000000,2.56E+12,2.30E+12,3.46E+11,26490000000,26490000000,-12599000000,72023000000,72023000000,1.5527
19/07/2017,3.14E+11,1.2367,13.7667,0.022068,0.072639,26490000000,7165000000,0.1037,0.14832,0.416874,1.96,71.8208,1.339,0.143824,0.033019,-0.81572,1.3289,0.105685,0.010534,0.067922,6.81,41529000000,2.56E+12,2.30E+12,3.46E+11,26490000000,26490000000,-12599000000,72023000000,72023000000,1.5527
20/07/2017,3.18E+11,1.2498,13.9124,0.021837,0.071878,26490000000,7165000000,0.1037,0.14832,0.416874,1.96,71.8208,1.339,0.143824,0.033019,-0.81572,1.3289,0.105685,0.010534,0.067922,6.81,41529000000,2.56E+12,2.30E+12,3.46E+11,26490000000,26490000000,-12599000000,72023000000,72023000000,1.5527
21/07/2017,3.18E+11,1.251,13.9261,0.021816,0.071808,26490000000,7165000000,0.1037,0.14832,0.416874,1.96,71.8208,1.339,0.143824,0.033019,-0.81572,1.3289,0.105685,0.010534,0.067922,6.81,41529000000,2.56E+12,2.30E+12,3.46E+11,26490000000,26490000000,-12599000000,72023000000,72023000000,1.5527
24/07/2017,3.17E+11,1.248,13.8927,0.021868,0.07198,26490000000,7165000000,0.1037,0.14832,0.416874,1.96,71.8208,1.339,0.143824,0.033019,-0.81572,1.3289,0.105685,0.010534,0.067922,6.81,41529000000,2.56E+12,2.30E+12,3.46E+11,26490000000,26490000000,-12599000000,72023000000,72023000000,1.5527
25/07/2017,3.17E+11,1.2459,13.8699,0.021904,0.072098,26490000000,7165000000,0.1037,0.14832,0.416874,1.96,71.8208,1.339,0.143824,0.033019,-0.81572,1.3289,0.105685,0.010534,0.067922,6.81,41529000000,2.56E+12,2.30E+12,3.46E+11,26490000000,26490000000,-12599000000,72023000000,72023000000,1.5527
