date,date,nopat,freecashflow,roe,ebitdagrowth,ebitdamargin,cashdividendspershare,bookvaluepershare,debttoequity,epsgrowth,investedcapitalgrowth,fcffgrowth,finleverage,netincomegrowth,roa,revenuegrowth,basiceps,ebitda,totalassets,totalliabilities,debt,netincome,netcashfromoperatingactivities,netcashfrominvestingactivities,netcashfromfinancingactivities,longterminvestments
16/02/2017,31/12/2016,24733000000,13746000000,13746000000,0.122664,0.414357,1.88,68.8862,1.297,0.031667,0.019178,-0.755509,1.3054,0.011906,0.010215,0.032349,6.24,40014000000,2.49097E+12,2.23678E+12,3.29688E+11,24733000000,24733000000,-89202000000,98271000000,98271000000
17/02/2017,31/12/2016,24733000000,13746000000,13746000000,0.122664,0.414357,1.88,68.8862,1.297,0.031667,0.019178,-0.755509,1.3054,0.011906,0.010215,0.032349,6.24,40014000000,2.49097E+12,2.23678E+12,3.29688E+11,24733000000,24733000000,-89202000000,98271000000,98271000000
20/02/2017,31/12/2016,24733000000,13746000000,13746000000,0.122664,0.414357,1.88,68.8862,1.297,0.031667,0.019178,-0.755509,1.3054,0.011906,0.010215,0.032349,6.24,40014000000,2.49097E+12,2.23678E+12,3.29688E+11,24733000000,24733000000,-89202000000,98271000000,98271000000
21/02/2017,31/12/2016,24733000000,13746000000,13746000000,0.122664,0.414357,1.88,68.8862,1.297,0.031667,0.019178,-0.755509,1.3054,0.011906,0.010215,0.032349,6.24,40014000000,2.49097E+12,2.23678E+12,3.29688E+11,24733000000,24733000000,-89202000000,98271000000,98271000000
22/02/2017,31/12/2016,24733000000,13746000000,13746000000,0.122664,0.414357,1.88,68.8862,1.297,0.031667,0.019178,-0.755509,1.3054,0.011906,0.010215,0.032349,6.24,40014000000,2.49097E+12,2.23678E+12,3.29688E+11,24733000000,24733000000,-89202000000,98271000000,98271000000
23/02/2017,31/12/2016,24733000000,13746000000,13746000000,0.122664,0.414357,1.88,68.8862,1.297,0.031667,0.019178,-0.755509,1.3054,0.011906,0.010215,0.032349,6.24,40014000000,2.49097E+12,2.23678E+12,3.29688E+11,24733000000,24733000000,-89202000000,98271000000,98271000000
24/02/2017,31/12/2016,24733000000,13746000000,13746000000,0.122664,0.414357,1.88,68.8862,1.297,0.031667,0.019178,-0.755509,1.3054,0.011906,0.010215,0.032349,6.24,40014000000,2.49097E+12,2.23678E+12,3.29688E+11,24733000000,24733000000,-89202000000,98271000000,98271000000
27/02/2017,31/12/2016,24733000000,13746000000,13746000000,0.122664,0.414357,1.88,68.8862,1.297,0.031667,0.019178,-0.755509,1.3054,0.011906,0.010215,0.032349,6.24,40014000000,2.49097E+12,2.23678E+12,3.29688E+11,24733000000,24733000000,-89202000000,98271000000,98271000000
28/02/2017,31/12/2016,24733000000,13746000000,13746000000,0.122664,0.414357,1.88,68.8862,1.297,0.031667,0.019178,-0.755509,1.3054,0.011906,0.010215,0.032349,6.24,40014000000,2.49097E+12,2.23678E+12,3.29688E+11,24733000000,24733000000,-89202000000,98271000000,98271000000
01/03/2017,31/12/2016,24733000000,13746000000,13746000000,0.122664,0.414357,1.88,68.8862,1.297,0.031667,0.019178,-0.755509,1.3054,0.011906,0.010215,0.032349,6.24,40014000000,2.49097E+12,2.23678E+12,3.29688E+11,24733000000,24733000000,-89202000000,98271000000,98271000000
02/03/2017,31/12/2016,24733000000,13746000000,13746000000,0.122664,0.414357,1.88,68.8862,1.297,0.031667,0.019178,-0.755509,1.3054,0.011906,0.010215,0.032349,6.24,40014000000,2.49097E+12,2.23678E+12,3.29688E+11,24733000000,24733000000,-89202000000,98271000000,98271000000
03/03/2017,31/12/2016,24733000000,13746000000,13746000000,0.122664,0.414357,1.88,68.8862,1.297,0.031667,0.019178,-0.755509,1.3054,0.011906,0.010215,0.032349,6.24,40014000000,2.49097E+12,2.23678E+12,3.29688E+11,24733000000,24733000000,-89202000000,98271000000,98271000000
06/03/2017,31/12/2016,24733000000,13746000000,13746000000,0.122664,0.414357,1.88,68.8862,1.297,0.031667,0.019178,-0.755509,1.3054,0.011906,0.010215,0.032349,6.24,40014000000,2.49097E+12,2.23678E+12,3.29688E+11,24733000000,24733000000,-89202000000,98271000000,98271000000
07/03/2017,31/12/2016,24733000000,13746000000,13746000000,0.122664,0.414357,1.88,68.8862,1.297,0.031667,0.019178,-0.755509,1.3054,0.011906,0.010215,0.032349,6.24,40014000000,2.49097E+12,2.23678E+12,3.29688E+11,24733000000,24733000000,-89202000000,98271000000,98271000000
08/03/2017,31/12/2016,24733000000,13746000000,13746000000,0.122664,0.414357,1.88,68.8862,1.297,0.031667,0.019178,-0.755509,1.3054,0.011906,0.010215,0.032349,6.24,40014000000,2.49097E+12,2.23678E+12,3.29688E+11,24733000000,24733000000,-89202000000,98271000000,98271000000
09/03/2017,31/12/2016,24733000000,13746000000,13746000000,0.122664,0.414357,1.88,68.8862,1.297,0.031667,0.019178,-0.755509,1.3054,0.011906,0.010215,0.032349,6.24,40014000000,2.49097E+12,2.23678E+12,3.29688E+11,24733000000,24733000000,-89202000000,98271000000,98271000000
10/03/2017,31/12/2016,24733000000,13746000000,13746000000,0.122664,0.414357,1.88,68.8862,1.297,0.031667,0.019178,-0.755509,1.3054,0.011906,0.010215,0.032349,6.24,40014000000,2.49097E+12,2.23678E+12,3.29688E+11,24733000000,24733000000,-89202000000,98271000000,98271000000
13/03/2017,31/12/2016,24733000000,13746000000,13746000000,0.122664,0.414357,1.88,68.8862,1.297,0.031667,0.019178,-0.755509,1.3054,0.011906,0.010215,0.032349,6.24,40014000000,2.49097E+12,2.23678E+12,3.29688E+11,24733000000,24733000000,-89202000000,98271000000,98271000000
14/03/2017,31/12/2016,24733000000,13746000000,13746000000,0.122664,0.414357,1.88,68.8862,1.297,0.031667,0.019178,-0.755509,1.3054,0.011906,0.010215,0.032349,6.24,40014000000,2.49097E+12,2.23678E+12,3.29688E+11,24733000000,24733000000,-89202000000,98271000000,98271000000
15/03/2017,31/12/2016,24733000000,13746000000,13746000000,0.122664,0.414357,1.88,68.8862,1.297,0.031667,0.019178,-0.755509,1.3054,0.011906,0.010215,0.032349,6.24,40014000000,2.49097E+12,2.23678E+12,3.29688E+11,24733000000,24733000000,-89202000000,98271000000,98271000000
16/03/2017,31/12/2016,24733000000,13746000000,13746000000,0.122664,0.414357,1.88,68.8862,1.297,0.031667,0.019178,-0.755509,1.3054,0.011906,0.010215,0.032349,6.24,40014000000,2.49097E+12,2.23678E+12,3.29688E+11,24733000000,24733000000,-89202000000,98271000000,98271000000
17/03/2017,31/12/2016,24733000000,13746000000,13746000000,0.122664,0.414357,1.88,68.8862,1.297,0.031667,0.019178,-0.755509,1.3054,0.011906,0.010215,0.032349,6.24,40014000000,2.49097E+12,2.23678E+12,3.29688E+11,24733000000,24733000000,-89202000000,98271000000,98271000000
20/03/2017,31/12/2016,24733000000,13746000000,13746000000,0.122664,0.414357,1.88,68.8862,1.297,0.031667,0.019178,-0.755509,1.3054,0.011906,0.010215,0.032349,6.24,40014000000,2.49097E+12,2.23678E+12,3.29688E+11,24733000000,24733000000,-89202000000,98271000000,98271000000
21/03/2017,31/12/2016,24733000000,13746000000,13746000000,0.122664,0.414357,1.88,68.8862,1.297,0.031667,0.019178,-0.755509,1.3054,0.011906,0.010215,0.032349,6.24,40014000000,2.49097E+12,2.23678E+12,3.29688E+11,24733000000,24733000000,-89202000000,98271000000,98271000000
22/03/2017,31/12/2016,24733000000,13746000000,13746000000,0.122664,0.414357,1.88,68.8862,1.297,0.031667,0.019178,-0.755509,1.3054,0.011906,0.010215,0.032349,6.24,40014000000,2.49097E+12,2.23678E+12,3.29688E+11,24733000000,24733000000,-89202000000,98271000000,98271000000
23/03/2017,31/12/2016,24733000000,13746000000,13746000000,0.122664,0.414357,1.88,68.8862,1.297,0.031667,0.019178,-0.755509,1.3054,0.011906,0.010215,0.032349,6.24,40014000000,2.49097E+12,2.23678E+12,3.29688E+11,24733000000,24733000000,-89202000000,98271000000,98271000000
24/03/2017,31/12/2016,24733000000,13746000000,13746000000,0.122664,0.414357,1.88,68.8862,1.297,0.031667,0.019178,-0.755509,1.3054,0.011906,0.010215,0.032349,6.24,40014000000,2.49097E+12,2.23678E+12,3.29688E+11,24733000000,24733000000,-89202000000,98271000000,98271000000
27/03/2017,31/12/2016,24733000000,13746000000,13746000000,0.122664,0.414357,1.88,68.8862,1.297,0.031667,0.019178,-0.755509,1.3054,0.011906,0.010215,0.032349,6.24,40014000000,2.49097E+12,2.23678E+12,3.29688E+11,24733000000,24733000000,-89202000000,98271000000,98271000000
28/03/2017,31/12/2016,24733000000,13746000000,13746000000,0.122664,0.414357,1.88,68.8862,1.297,0.031667,0.019178,-0.755509,1.3054,0.011906,0.010215,0.032349,6.24,40014000000,2.49097E+12,2.23678E+12,3.29688E+11,24733000000,24733000000,-89202000000,98271000000,98271000000
29/03/2017,31/12/2016,24733000000,13746000000,13746000000,0.122664,0.414357,1.88,68.8862,1.297,0.031667,0.019178,-0.755509,1.3054,0.011906,0.010215,0.032349,6.24,40014000000,2.49097E+12,2.23678E+12,3.29688E+11,24733000000,24733000000,-89202000000,98271000000,98271000000
30/03/2017,31/12/2016,24733000000,13746000000,13746000000,0.122664,0.414357,1.88,68.8862,1.297,0.031667,0.019178,-0.755509,1.3054,0.011906,0.010215,0.032349,6.24,40014000000,2.49097E+12,2.23678E+12,3.29688E+11,24733000000,24733000000,-89202000000,98271000000,98271000000
31/03/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
03/04/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
04/04/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
05/04/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
06/04/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
07/04/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
10/04/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
11/04/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
12/04/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
13/04/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
14/04/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
17/04/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
18/04/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
19/04/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
20/04/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
21/04/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
24/04/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
25/04/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
26/04/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
27/04/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
28/04/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
01/05/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
02/05/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
03/05/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
04/05/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
05/05/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
08/05/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
09/05/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
10/05/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
11/05/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
12/05/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
15/05/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
16/05/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
17/05/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
18/05/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
19/05/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
22/05/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
23/05/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
24/05/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
25/05/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
26/05/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
29/05/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
30/05/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
31/05/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
01/06/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
02/06/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
05/06/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
06/06/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
07/06/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
08/06/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
09/06/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
12/06/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
13/06/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
14/06/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
15/06/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
16/06/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
19/06/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
20/06/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
21/06/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
22/06/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
23/06/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
26/06/2017,31/03/2017,25661000000,19160000000,19160000000,0.166591,0.416734,1.94,70.4779,1.2848,0.1,0.011245,-0.593258,1.2978,0.067074,0.010326,0.059893,6.54,40952000000,2.54629E+12,2.29043E+12,3.28742E+11,25661000000,25661000000,-7509000000,88292000000,88292000000
